branch_id,date,revenue,operational_cost,profit
99,2024-06-26,312828.44,77652.76,136938.61
55,2024-05-16,652300.33,119786.71,53934.95
98,2024-05-21,918033.26,338927.1,96223.57
47,2024-04-19,899531.76,301248.1,327876.26
84,2024-06-30,753037.65,167494.89,171527.91
17,2024-01-23,893506.88,497363.77,460854.01
71,2024-09-05,339641.72,35007.19,258309.92
17,2024-11-05,824334.15,65938.77,4316.52
4,2024-09-14,928230.15,171599.52,487673.42
40,2024-08-11,89042.54,179841.05,402268.31
35,2024-07-08,857532.32,173753.82,304905.32
51,2024-06-09,192809.61,89687.26,36846.37
56,2024-10-25,884826.5,178202.33,363968.67
21,2024-01-23,636130.75,419864.01,130442.08
47,2024-01-27,528982.93,307871.99,499714.61
5,2024-04-10,675209.12,414823.7,304607.58
57,2024-02-23,582527.38,419811.14,61503.02
92,2024-08-29,547048.1,406022.91,210845.17
18,2024-06-13,257600.75,162365.96,409397.62
18,2024-06-29,719560.8,341103.61,488723.1
72,2024-11-09,68910.38,390922.02,116209.8
70,2024-02-18,279162.66,270869.91,405822.9
35,2024-03-11,778184.73,152016.92,84016.33
29,2024-05-24,831906.15,297494.32,288639.75
8,2024-07-12,217667.24,83785.91,234353.79
37,2024-03-27,420385.86,482218.26,37219.52
76,2024-09-10,963579.65,440236.07,307738.44
19,2024-07-03,240818.02,82453.4,141353.72
69,2024-02-03,263869.99,328606.31,167077.04
90,2024-02-20,961666.79,337547.63,367473.48
51,2024-06-15,269908.2,208745.96,495319.2
58,2024-08-03,77756.81,103058.78,161559.42
59,2024-01-31,299135.79,332279.7,59264.58
87,2024-11-08,984919.86,331759.48,368819.89
99,2024-06-05,378053.43,201033.53,97761.83
25,2024-09-18,431758.89,476277.12,255413.9
91,2024-11-12,897943.18,373818.95,468981.02
22,2024-12-13,469885.84,344965.11,265404.22
25,2024-05-17,907714.49,308311.18,130386.15
10,2024-10-06,960840.31,14536.9,491203.9
96,2024-01-31,766903.04,19355.58,166136.33
62,2024-07-23,635491.77,273442.75,307226.29
100,2024-12-13,848367.26,103141.15,361990.27
71,2024-11-30,671883.48,56650.93,495994.66
52,2024-06-17,359013.58,418202.53,436398.74
99,2024-04-11,350854.94,131576.84,384203.55
92,2024-04-16,753725.99,2192.76,41110.11
7,2024-08-02,402131.76,99794.99,13681.49
97,2024-09-16,666321.53,310777.8,477508.1
37,2024-11-22,5586.5,187321.23,278654.9
16,2024-06-21,832049.77,270600.32,189712.21
47,2024-02-23,424557.98,364036.26,125887.99
7,2024-04-20,844583.37,53214.46,20976.38
55,2024-05-15,69228.33,277182.19,199045.7
11,2024-10-18,331643.95,49232.14,470595.02
98,2024-06-07,722366.16,96626.13,329798.31
85,2024-06-12,681570.12,198644.31,35503.77
47,2024-06-08,94089.07,446238.52,345211.4
98,2024-09-21,688615.72,311209.84,418393.7
70,2024-03-17,814061.19,225325.74,427779.94
7,2024-10-16,794657.01,160504.19,37039.47
95,2024-07-10,637423.72,386582.22,131345.48
9,2024-05-01,260039.33,447069.97,172033.42
8,2024-12-08,918340.63,99616.4,100721.46
5,2024-10-26,133568.81,344530.89,291158.67
14,2024-08-14,221586.22,375293.94,421288.94
52,2024-11-20,423324.17,484133.54,246636.5
77,2024-02-29,557747.92,446918.86,443817.5
62,2024-02-12,833976.08,455628.95,69872.3
50,2024-01-18,433647.43,325116.85,389826.45
84,2024-02-19,344145.19,99173.59,410001.49
14,2024-02-07,664695.86,103815.84,128755.97
38,2024-02-20,534958.39,381206.8,363627.18
4,2024-05-04,327345.74,248973.93,452396.53
50,2024-11-20,29199.65,104863.58,435529.93
8,2024-02-12,56281.82,241543.18,330230.34
90,2024-11-26,802349.2,48125.37,464088.72
31,2024-09-16,970116.74,463644.15,177296.68
70,2024-11-23,790143.38,439208.38,141775.57
70,2024-08-04,812568.92,29011.73,422047.89
77,2024-01-01,742951.71,420835.16,219199.79
21,2024-08-24,337315.88,431967.99,137087.99
12,2024-04-28,350537.75,220680.98,306113.87
93,2024-08-06,423626.76,289990.55,174795.14
20,2024-04-20,52636.27,329847.73,168012.01
81,2024-01-07,429446.71,494787.35,322489.77
10,2024-09-06,438194.14,203956.15,370564.17
78,2024-02-20,975289.95,147984.09,417295.05
56,2024-03-16,721187.14,290892.48,173712.17
87,2024-04-13,339179.99,10861.39,188127.65
98,2024-05-14,820992.98,379229.93,244719.34
77,2024-07-12,494924.23,2015.21,158669.45
45,2024-07-15,90632.38,232953.76,325263.95
19,2024-09-28,846685.78,446548.29,448210.08
49,2024-01-09,789765.68,278890.75,69385.23
26,2024-09-04,671122.19,214318.87,339366.54
90,2024-09-16,745550.06,300061.29,353296.85
44,2024-10-18,906873.55,407698.89,97815.86
39,2024-06-19,383579.82,358525.69,109042.56
70,2024-07-07,281335.75,178797.59,490599.88
29,2024-02-14,542500.81,264096.67,258219.79
81,2024-12-11,201821.79,429306.2,192187.5
75,2024-03-18,582711.47,337063.92,285371.83
75,2024-02-14,310428.61,51284.22,467726.53
47,2024-08-18,279322.09,175741.75,435567.74
72,2024-08-18,355404.92,348975.63,218030.44
13,2024-06-08,241287.19,325729.81,200763.53
2,2024-06-05,469421.56,72672.58,67758.41
6,2024-08-15,771285.9,193264.82,252211.04
41,2024-09-02,172666.19,424497.73,231300.66
61,2024-03-11,859781.56,392821.06,143609.86
91,2024-02-29,306856.07,188687.77,263913.58
99,2024-08-24,696876.85,399516.1,213036.14
89,2024-10-31,243499.64,410097.51,407018.72
86,2024-03-16,874451.05,213695.96,92900.34
85,2024-02-07,49605.91,489708.22,297338.2
39,2024-10-05,472043.22,421356.92,349225.25
62,2024-01-19,965742.75,28131.72,276588.64
56,2024-02-26,607013.47,75047.95,199531.65
33,2024-04-27,611445.21,318844.57,195661.1
40,2024-11-29,939626.42,112809.81,456175.29
53,2024-01-22,114936.02,367181.32,57267.35
84,2024-11-06,557024.46,406057.23,268077.45
78,2024-11-06,638052.27,415156.09,25424.83
6,2024-02-05,240409.17,176623.1,150326.74
23,2024-03-06,920055.98,393468.2,261070.61
41,2024-06-15,347817.16,258241.86,256001.37
16,2024-03-20,691944.34,110411.37,361581.93
78,2024-02-27,908104.38,21125.39,298818.87
24,2024-09-14,640206.47,290498.88,82918.98
61,2024-07-31,793945.5,304592.05,21953.99
64,2024-08-13,509886.54,40029.76,80783.98
24,2024-01-04,143333.28,212307.14,352236.57
92,2024-03-03,989094.99,312135.08,4273.39
72,2024-11-04,492327.17,399866.79,413677.52
84,2024-01-08,29535.22,387207.2,495434.5
97,2024-06-27,287252.9,61512.11,411836.37
32,2024-02-07,842946.9,443010.32,180486.24
78,2024-08-09,587731.68,198344.45,468331.54
28,2024-01-26,736237.59,451423.27,493106.28
20,2024-05-07,585940.34,127183.69,79690.67
72,2024-08-05,700219.31,422078.45,434604.45
37,2024-03-01,866420.92,104366.34,497266.6
23,2024-12-16,925062.61,65676.71,60025.74
67,2024-09-16,720734.13,222327.17,335317.39
3,2024-12-06,599924.62,49420.12,353229.83
95,2024-08-09,724929.67,132132.76,192848.49
53,2024-07-30,472213.19,177162.45,161872.23
62,2024-12-16,213655.87,489824.95,100290.3
63,2024-09-26,471908.67,461711.64,259035.84
82,2024-04-15,223241.68,441167.19,348851.66
17,2024-02-07,584972.31,73003.32,137810.41
4,2024-10-16,958249.93,485803.22,107021.62
63,2024-08-05,263971.0,216752.39,159715.38
90,2024-03-29,232951.63,29809.76,54612.11
26,2024-11-08,188027.36,215609.94,148254.69
1,2024-12-03,14439.39,171851.96,441747.6
64,2024-07-01,253961.42,498186.02,84284.35
54,2024-10-27,772087.09,50369.87,441353.96
13,2024-10-29,59926.39,431615.81,307885.32
39,2024-04-13,151948.7,427055.74,206097.84
84,2024-04-07,978879.38,411414.74,384416.88
87,2024-01-13,724399.56,385594.49,447719.71
28,2024-12-13,850566.08,93390.92,8225.85
27,2024-03-31,144713.31,487612.98,232727.02
71,2024-03-31,118694.36,364984.31,189567.94
79,2024-04-06,303693.5,208026.79,24696.56
58,2024-04-23,665069.42,335862.2,296516.96
91,2024-09-02,705302.47,133944.64,377211.27
11,2024-11-17,393677.8,424465.26,135407.36
68,2024-01-17,843273.44,297154.49,182061.69
37,2024-03-23,513742.76,38313.08,253051.12
9,2024-04-30,910059.81,79005.23,467918.92
42,2024-05-25,675783.36,308227.19,151502.45
82,2024-04-01,272435.27,303675.17,267060.24
44,2024-01-23,43093.85,376188.51,123175.99
37,2024-11-16,617251.98,359421.04,394450.15
51,2024-09-11,914883.88,213880.67,328486.48
48,2024-10-03,522239.24,105680.69,142289.1
29,2024-06-17,328774.88,98270.43,258598.46
94,2024-10-12,976124.62,103730.38,362379.41
34,2024-05-24,647534.62,310919.51,7799.87
29,2024-03-02,732869.42,330393.65,492778.73
35,2024-10-20,103982.64,286556.05,305522.59
33,2024-11-11,375900.99,265382.37,429729.38
39,2024-10-15,367706.68,181914.59,489152.97
87,2024-05-16,836976.26,478861.96,212597.63
82,2024-07-01,124777.4,231861.3,277766.64
43,2024-04-08,491476.36,443363.15,161996.72
90,2024-04-16,270326.53,364151.15,361091.11
26,2024-10-10,733696.6,473950.58,237156.19
64,2024-11-15,342771.69,245503.27,490405.12
73,2024-08-15,948086.96,164936.99,371362.83
23,2024-01-15,286042.42,146258.41,46753.3
2,2024-04-05,834288.98,336260.73,453941.12
91,2024-02-04,677110.73,118344.95,219030.44
15,2024-05-31,617871.77,456252.79,299435.63
4,2024-07-18,503878.13,495966.98,452614.02
2,2024-05-17,745445.1,439507.21,266792.67
100,2024-08-15,288597.45,190300.65,296564.64
41,2024-05-06,540088.1,415830.1,186393.73
56,2024-01-06,917102.86,310407.19,332091.66
67,2024-03-19,782904.15,336817.36,40698.19
56,2024-07-01,917004.61,408865.53,417495.98
23,2024-08-21,931650.28,187559.85,222149.32
77,2024-08-27,727850.33,33222.28,65188.55
50,2024-09-22,911178.56,247879.88,223469.36
79,2024-05-03,758836.18,53878.5,122614.32
89,2024-05-18,790594.64,182893.72,6031.85
34,2024-10-29,950901.6,281279.14,414753.77
6,2024-11-10,978205.4,403241.26,481130.19
87,2024-06-29,225563.56,455071.75,178979.39
4,2024-07-04,775753.05,387221.52,302624.57
96,2024-06-08,89318.57,406895.08,415016.92
21,2024-02-19,611250.74,298951.37,105590.3
25,2024-05-30,154772.75,235906.7,111281.26
29,2024-10-21,242673.89,281798.91,29625.63
90,2024-06-13,923948.01,12731.43,253155.65
92,2024-11-04,464211.71,419028.13,429828.43
33,2024-07-20,787986.86,200254.01,42948.83
51,2024-11-06,618495.91,474944.27,410586.46
98,2024-01-30,604649.71,267605.02,356308.81
31,2024-03-14,821037.92,318964.63,472366.9
30,2024-08-15,952588.53,296776.87,347678.49
8,2024-02-13,737275.6,475769.56,406660.55
100,2024-02-16,960050.29,397803.69,467488.23
46,2024-08-08,932661.54,486430.03,485864.48
12,2024-06-07,851533.03,65504.77,413922.68
19,2024-05-19,186372.47,255736.21,270629.74
51,2024-03-16,187165.72,131465.08,73043.52
10,2024-09-05,307095.82,82701.35,367928.85
2,2024-08-29,103487.83,315856.14,124299.36
17,2024-10-20,153029.2,181910.7,412648.34
60,2024-03-07,691982.64,288236.18,266290.99
58,2024-05-25,185728.94,227268.57,24900.28
77,2024-01-16,175714.12,275484.0,111315.25
45,2024-01-17,805526.17,413403.64,140270.19
82,2024-04-15,515885.19,335019.04,98454.31
100,2024-02-11,622963.65,201802.35,338067.62
10,2024-06-18,440614.5,94029.28,66320.39
37,2024-01-30,752268.02,343881.68,18088.61
84,2024-03-11,406196.75,186699.77,498200.73
10,2024-07-31,77373.84,272907.4,10595.62
24,2024-01-10,829032.91,430954.52,85547.85
79,2024-03-11,709367.38,95000.6,66553.95
86,2024-04-28,590612.18,257111.48,336403.8
56,2024-06-28,839636.93,285886.45,395436.29
30,2024-12-15,617445.55,428127.65,350520.02
13,2024-01-30,994802.39,176144.92,280008.04
87,2024-03-05,447792.58,105591.92,7513.7
73,2024-05-10,597116.9,338940.74,238455.97
19,2024-07-17,537770.34,24931.16,357925.33
88,2024-06-06,669498.43,414734.57,474362.03
66,2024-07-02,771417.59,450382.82,102455.25
83,2024-10-30,869803.49,312123.32,139179.84
78,2024-05-08,761520.19,466436.41,77765.67
11,2024-09-12,62810.64,249421.27,257566.61
36,2024-09-27,460009.69,185542.88,201075.28
60,2024-02-23,231840.84,19541.47,341265.08
46,2024-11-23,662778.89,165539.25,132732.34
69,2024-09-13,424365.36,158727.3,74308.49
71,2024-04-27,74630.19,136754.75,178071.82
11,2024-09-27,773448.55,409718.8,174093.46
43,2024-07-05,851556.23,392542.74,154369.97
40,2024-11-20,864600.04,213010.38,56982.88
30,2024-09-07,470360.35,463043.89,125683.93
57,2024-11-04,428577.53,288559.51,253694.18
33,2024-07-06,727559.37,426941.85,284948.26
47,2024-06-12,258936.4,396811.19,459693.44
2,2024-09-22,952927.18,235679.84,110590.37
39,2024-02-16,12280.14,487075.09,353600.77
35,2024-01-26,181930.89,43787.82,43629.2
21,2024-01-22,163583.01,264816.16,79190.58
81,2024-11-08,579670.97,184142.42,171325.02
63,2024-08-02,560422.54,306167.26,353981.58
47,2024-03-23,367723.46,82490.52,221052.07
93,2024-06-09,362427.23,308295.11,292581.61
34,2024-02-04,121396.02,36009.68,132930.67
7,2024-04-16,647326.83,434703.06,393983.5
18,2024-06-08,920261.07,101353.05,67580.62
56,2024-05-03,301917.43,193333.63,341480.41
58,2024-07-02,718877.9,386084.61,470023.52
35,2024-10-07,962616.25,494209.5,277533.38
71,2024-05-25,955333.17,84905.1,395924.38
75,2024-04-27,171590.3,394081.49,445104.5
45,2024-10-17,81351.85,456434.72,275589.73
5,2024-11-07,836503.06,13876.13,453990.91
30,2024-05-17,718653.01,485783.88,347700.08
29,2024-03-26,904272.54,219862.49,437024.66
17,2024-07-01,277838.33,108719.78,66241.46
62,2024-11-11,163877.31,371134.81,104048.26
60,2024-11-18,964030.09,57664.78,387328.91
68,2024-05-11,435701.06,159516.0,437745.36
41,2024-06-25,151048.9,409972.2,468239.24
50,2024-12-13,455314.12,146929.07,478844.42
59,2024-02-22,163585.4,490925.84,311984.98
58,2024-12-05,344309.89,56563.68,494227.71
43,2024-05-04,28644.11,428463.1,287281.67
84,2024-06-30,425265.65,106578.08,452890.46
41,2024-04-23,203956.17,487474.15,20707.21
7,2024-04-24,656466.01,331166.5,440872.38
88,2024-01-12,901696.75,406341.99,85502.92
8,2024-12-01,651748.73,276616.53,254937.7
86,2024-10-30,323721.27,262681.34,194118.84
91,2024-07-19,972292.43,359320.32,253400.2
29,2024-11-19,294134.59,379811.74,170082.11
64,2024-03-04,615385.08,80225.77,38128.42
23,2024-11-17,256751.26,286871.5,116714.59
94,2024-05-01,108659.29,443369.68,375009.18
64,2024-08-12,74985.18,161825.0,334384.97
89,2024-06-08,243531.14,445808.55,245264.47
25,2024-07-14,625756.58,478408.53,269829.23
72,2024-09-30,130428.69,342735.3,428194.31
19,2024-10-16,674889.31,406649.4,29269.5
88,2024-11-16,427797.07,43536.86,437382.16
6,2024-05-13,219889.96,323174.59,38204.38
37,2024-10-24,578516.2,19277.9,176915.44
2,2024-02-20,22454.87,479473.47,309446.73
72,2024-06-03,544996.98,155876.85,256767.43
22,2024-09-12,572717.09,264003.12,260160.99
79,2024-11-22,334371.32,72107.06,140769.96
88,2024-06-15,431269.69,265071.36,472568.08
83,2024-08-30,136053.15,138224.53,147203.96
52,2024-12-10,381253.03,319864.23,8007.79
97,2024-11-04,289336.87,451112.29,162928.19
28,2024-10-17,535590.24,96066.74,46747.47
19,2024-06-28,374359.75,325360.52,293439.82
41,2024-07-10,116268.8,229800.16,56944.04
54,2024-01-14,682372.81,310853.04,233213.89
6,2024-03-04,14680.04,195437.85,123571.55
32,2024-08-26,549280.8,229065.75,429168.43
62,2024-07-22,295812.33,121470.24,72201.09
40,2024-03-07,318503.24,163321.8,190898.29
100,2024-04-10,197948.68,141244.91,104467.87
34,2024-04-11,702908.75,346597.68,53081.97
47,2024-06-20,66960.33,413724.87,306555.69
15,2024-08-18,817705.98,113548.69,186387.91
33,2024-08-02,423481.35,299285.46,82533.62
2,2024-04-04,422688.36,256657.02,373013.92
46,2024-08-29,780732.51,203220.28,313564.81
34,2024-06-27,30839.27,243064.86,176347.15
43,2024-12-13,266434.9,319082.16,198090.66
21,2024-11-02,723150.86,204220.73,317332.41
8,2024-02-16,129264.13,120928.3,133930.51
24,2024-10-21,560677.15,232212.88,18168.3
6,2024-02-05,390835.28,413094.43,416058.58
70,2024-01-24,770020.12,475853.19,296286.75
3,2024-05-13,535901.31,355516.13,496411.12
21,2024-09-20,957201.53,339332.5,233940.51
8,2024-08-16,877696.16,495440.95,456172.77
81,2024-03-25,573133.16,92783.17,340507.73
70,2024-11-18,832291.67,266528.67,193294.36
11,2024-01-14,40738.98,120484.6,209291.44
38,2024-08-30,753534.14,285465.12,296319.79
78,2024-09-25,890040.39,256950.95,468183.59
25,2024-05-25,859339.34,186222.58,60596.33
67,2024-07-01,524405.89,53375.04,71668.73
84,2024-05-14,908722.21,329470.03,278513.03
72,2024-09-16,186090.36,131964.82,471463.01
74,2024-02-07,96617.22,449489.85,274281.19
16,2024-07-17,174156.16,425131.04,29651.23
5,2024-05-31,707608.43,262995.56,378095.65
59,2024-11-04,60445.49,494028.14,268016.48
33,2024-04-01,59812.57,11938.3,423029.51
4,2024-07-20,388601.26,428385.39,7801.98
63,2024-10-21,815523.47,411982.53,94909.29
19,2024-06-25,710822.03,220751.62,118390.16
6,2024-04-11,424786.63,223848.83,407003.49
52,2024-10-10,574185.25,5899.46,309316.17
86,2024-02-03,898346.5,207017.91,133191.5
77,2024-06-30,615184.28,356094.66,232553.67
43,2024-10-15,456157.42,131770.4,340057.25
84,2024-01-29,401587.29,56456.67,14172.13
53,2024-08-30,936033.61,221031.15,366080.94
37,2024-03-12,773246.44,145531.14,484650.23
88,2024-07-14,708303.3,42161.27,381150.72
20,2024-01-03,963246.3,400891.58,141499.24
43,2024-10-19,268444.91,218653.38,191678.3
45,2024-01-09,892499.98,60488.8,218823.02
59,2024-11-20,95029.82,89853.99,221450.79
38,2024-12-05,549298.09,263849.92,106767.14
15,2024-07-16,441196.03,228598.2,450213.64
70,2024-10-11,252255.23,176168.46,69897.21
20,2024-09-23,972779.8,368356.0,273970.53
43,2024-09-17,415714.35,9400.85,421741.75
30,2024-06-22,166357.72,212448.7,231342.39
3,2024-03-04,48749.18,113883.74,137378.7
17,2024-07-09,707120.95,13029.97,240592.64
11,2024-09-15,836156.4,459233.0,294195.15
35,2024-09-17,987600.68,249029.9,276254.71
30,2024-11-11,385929.49,162991.87,78884.09
57,2024-01-30,487117.45,237720.68,394002.95
53,2024-06-21,214097.2,187389.35,275788.21
78,2024-02-12,390411.31,16860.62,121827.94
29,2024-08-27,903114.91,457836.06,31963.53
10,2024-10-31,583565.74,469471.02,20529.5
86,2024-07-05,755294.29,275223.96,184184.03
49,2024-09-01,280598.25,220322.97,38683.51
62,2024-02-03,332252.61,239143.48,171881.93
60,2024-07-03,620073.15,366272.86,227049.09
22,2024-03-12,193724.38,445261.84,465114.26
94,2024-02-29,247706.15,91301.76,315023.91
22,2024-07-07,441546.06,275467.85,299015.89
33,2024-08-19,838409.0,139348.85,467488.61
14,2024-06-20,16295.99,251238.81,305981.78
12,2024-03-24,167611.13,102312.28,474919.26
80,2024-04-29,71526.38,256613.4,499668.32
35,2024-12-15,624484.94,101623.76,262840.9
37,2024-03-26,964154.8,139294.61,4593.47
41,2024-06-07,405502.61,56922.32,93578.36
14,2024-08-12,246443.42,462897.61,100762.94
89,2024-09-03,454783.73,421502.89,360619.2
48,2024-03-26,620265.5,466711.46,310536.28
48,2024-09-30,561486.05,42072.81,350839.82
51,2024-10-27,985097.41,204925.32,201817.6
67,2024-03-14,83693.36,6274.96,200572.63
7,2024-04-23,48371.2,283474.59,493015.03
5,2024-02-18,99581.89,237242.67,42805.87
94,2024-06-04,848040.43,102057.5,118757.62
7,2024-01-17,11317.53,316136.32,492755.65
93,2024-07-06,823338.0,261785.99,496429.12
74,2024-10-19,590498.05,61568.33,111019.21
34,2024-03-28,709361.91,299904.96,290724.61
85,2024-01-01,511861.26,318230.93,346024.94
73,2024-11-09,65708.74,68141.61,464340.31
73,2024-05-10,295562.29,153710.62,90391.68
1,2024-10-02,125866.32,387144.68,214090.6
94,2024-11-01,523298.05,404851.44,158092.51
41,2024-09-07,32665.51,358760.98,402898.97
28,2024-08-17,543780.36,278060.3,461258.82
81,2024-06-08,767073.92,239029.17,62661.79
59,2024-10-05,489107.26,436300.06,64552.51
30,2024-05-30,633702.71,253887.59,479547.35
44,2024-03-03,850680.6,246354.61,234884.48
84,2024-09-10,528556.71,223074.42,409304.22
99,2024-07-21,352786.11,272283.39,306426.14
33,2024-05-01,162123.92,460521.13,205406.55
4,2024-02-03,889084.07,116738.37,427762.08
40,2024-05-11,991574.19,230202.63,497277.4
83,2024-08-13,10529.0,92582.97,161111.16
23,2024-07-16,188719.07,459971.09,5371.65
59,2024-08-18,180781.42,450736.6,336680.94
47,2024-02-04,276063.18,172846.0,369363.04
9,2024-12-03,97827.24,410129.79,351018.71
28,2024-04-14,56180.5,278026.31,171058.99
76,2024-01-14,127227.61,292720.32,55704.42
55,2024-08-14,317534.42,139749.66,475587.88
30,2024-03-03,26934.18,273079.93,243624.97
17,2024-04-10,61370.23,17170.27,415255.37
37,2024-09-12,715836.83,228584.97,242599.54
73,2024-05-10,265138.72,262387.05,64856.47
81,2024-09-22,741631.34,387304.08,388781.51
76,2024-10-03,44803.11,431679.37,414187.04
13,2024-09-28,309857.29,157371.71,197143.02
34,2024-06-05,316172.16,103086.88,184860.16
36,2024-10-16,398390.92,460455.11,98988.95
6,2024-07-29,584514.5,496704.04,115963.91
45,2024-12-16,681061.93,166895.09,170061.89
39,2024-03-24,393731.0,254885.4,356505.2
63,2024-04-05,884796.88,217552.89,19231.22
40,2024-10-29,390735.17,26173.06,185515.18
73,2024-05-17,336773.37,261501.49,303861.41
